Id,Nom,Data,Positius_diaris,Hospitalitzats_diaris,UCI,Morts_diaris,Recuperats_diaris,Positius,Recuperats,Hospitalitzats,Morts
16,H. DE LA MARINA BAIXA,2020-03-26,66,1,12,1.0,9.0,467,77.0,10.0,18.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-26,54,2,10,0.0,3.0,261,19.0,9.0,2.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-26,90,4,16,0.0,0.0,460,30.0,22.0,9.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-26,116,18,19,1.0,8.0,631,60.0,62.0,14.0
20,H.GRAL.UNIV.ELCHE,2020-03-26,44,6,9,1.0,2.0,205,16.0,38.0,2.0
21,H. VEGA BAJA,2020-03-26,17,0,6,0.0,2.0,79,13.0,1.0,1.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-26,87,3,13,0.0,0.0,561,8.0,19.0,0.0
23,H. DE MANISES,2020-03-26,66,12,8,1.0,6.0,337,31.0,55.0,4.0
24,H. UNIVERSIT. VINALOPO,2020-03-26,28,1,5,0.0,0.0,122,5.0,7.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-27,18,0,5,0.0,0.0,73,3.0,3.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-27,104,8,17,5.0,8.0,470,25.0,30.0,12.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-27,87,1,9,1.0,12.0,612,45.0,38.0,12.0
4,H. DE SAGUNTO,2020-03-27,65,5,13,1.0,4.0,322,19.0,27.0,2.0
5,H. CLINICO DE VALENCIA,2020-03-27,98,6,14,2.0,10.0,684,51.0,67.0,17.0
6,H. ARNAU DE VILANOVA,2020-03-27,100,9,16,0.0,5.0,688,27.0,48.0,6.0
7,H. UNIV. I POLITEC. LA FE,2020-03-27,202,27,31,4.0,8.0,1136,42.0,180.0,15.0
8,H. GENERAL DE REQUENA,2020-03-27,34,0,8,0.0,2.0,171,11.0,10.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-27,122,19,22,4.0,8.0,975,55.0,128.0,28.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-27,152,6,21,5.0,14.0,1011,59.0,90.0,20.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-27,75,12,10,0.0,3.0,363,24.0,43.0,4.0
12,H. FRANCESC DE BORJA,2020-03-27,40,1,8,3.0,3.0,235,15.0,4.0,5.0
13,H. DENIA,2020-03-27,24,2,2,0.0,3.0,142,23.0,4.0,4.0
14,H. LLUIS ALCANYIS,2020-03-27,48,0,10,1.0,1.0,266,10.0,10.0,6.0
14,H. GNRAL. DE ONTINYENT,2020-03-27,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-27,33,1,6,1.0,4.0,221,33.0,1.0,9.0
16,H. DE LA MARINA BAIXA,2020-03-27,76,2,12,1.0,9.0,543,86.0,12.0,19.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-27,69,2,11,0.0,5.0,330,24.0,9.0,2.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-27,91,1,17,3.0,16.0,551,46.0,4.0,12.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-27,124,8,20,4.0,6.0,755,66.0,69.0,18.0
20,H.GRAL.UNIV.ELCHE,2020-03-27,48,8,9,0.0,5.0,253,21.0,44.0,2.0
21,H. VEGA BAJA,2020-03-27,24,1,6,0.0,1.0,103,14.0,3.0,1.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-27,93,8,12,3.0,10.0,654,18.0,14.0,3.0
23,H. DE MANISES,2020-03-27,73,7,7,2.0,8.0,410,39.0,59.0,6.0
24,H. UNIVERSIT. VINALOPO,2020-03-27,29,0,5,0.0,3.0,151,8.0,4.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-28,21,1,6,0.0,0.0,94,3.0,4.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-28,108,4,19,3.0,7.0,578,32.0,37.0,15.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-28,98,2,9,0.0,4.0,710,49.0,49.0,12.0
4,H. DE SAGUNTO,2020-03-28,66,1,14,1.0,1.0,388,20.0,31.0,3.0
5,H. CLINICO DE VALENCIA,2020-03-28,103,7,13,5.0,7.0,787,58.0,74.0,22.0
6,H. ARNAU DE VILANOVA,2020-03-28,113,2,17,2.0,2.0,801,29.0,51.0,8.0
7,H. UNIV. I POLITEC. LA FE,2020-03-28,222,23,37,1.0,5.0,1358,47.0,209.0,16.0
8,H. GENERAL DE REQUENA,2020-03-28,37,3,9,2.0,2.0,208,13.0,11.0,2.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-28,138,17,23,2.0,3.0,1113,58.0,152.0,30.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-28,171,8,22,2.0,7.0,1182,66.0,108.0,22.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-28,76,1,10,1.0,1.0,439,25.0,45.0,5.0
12,H. FRANCESC DE BORJA,2020-03-28,40,0,9,1.0,2.0,275,17.0,7.0,6.0
13,H. DENIA,2020-03-28,29,3,4,1.0,2.0,171,25.0,7.0,5.0
14,H. LLUIS ALCANYIS,2020-03-28,54,0,10,1.0,1.0,320,11.0,10.0,7.0
14,H. GNRAL. DE ONTINYENT,2020-03-28,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-28,36,0,5,3.0,3.0,257,36.0,0.0,12.0
16,H. DE LA MARINA BAIXA,2020-03-28,87,4,13,2.0,4.0,630,90.0,20.0,21.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-28,82,4,13,1.0,1.0,412,25.0,16.0,3.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-28,106,2,17,1.0,5.0,657,51.0,19.0,13.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-28,137,5,21,1.0,2.0,892,68.0,81.0,19.0
20,H.GRAL.UNIV.ELCHE,2020-03-28,55,5,10,0.0,0.0,308,21.0,54.0,2.0
21,H. VEGA BAJA,2020-03-28,28,1,7,0.0,0.0,131,14.0,5.0,1.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-28,111,10,14,0.0,2.0,765,20.0,35.0,3.0
23,H. DE MANISES,2020-03-28,75,7,10,1.0,5.0,485,44.0,70.0,7.0
24,H. UNIVERSIT. VINALOPO,2020-03-28,34,2,7,0.0,1.0,185,9.0,8.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-29,23,2,6,0.0,0.0,117,3.0,6.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-29,114,1,19,1.0,1.0,692,33.0,46.0,16.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-29,94,3,9,2.0,10.0,804,59.0,44.0,14.0
4,H. DE SAGUNTO,2020-03-29,86,3,16,3.0,3.0,474,23.0,30.0,6.0
5,H. CLINICO DE VALENCIA,2020-03-29,106,6,14,1.0,5.0,893,63.0,86.0,23.0
6,H. ARNAU DE VILANOVA,2020-03-29,120,3,18,0.0,1.0,921,30.0,57.0,8.0
7,H. UNIV. I POLITEC. LA FE,2020-03-29,228,8,39,3.0,3.0,1586,50.0,217.0,19.0
8,H. GENERAL DE REQUENA,2020-03-29,42,3,10,0.0,1.0,250,14.0,17.0,2.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-29,145,8,24,2.0,2.0,1258,60.0,161.0,32.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-29,173,6,25,1.0,5.0,1355,71.0,117.0,23.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-29,78,2,11,1.0,1.0,517,26.0,47.0,6.0
12,H. FRANCESC DE BORJA,2020-03-29,42,0,11,0.0,0.0,317,17.0,10.0,6.0
13,H. DENIA,2020-03-29,32,1,4,0.0,2.0,203,27.0,9.0,5.0
14,H. LLUIS ALCANYIS,2020-03-29,57,0,10,2.0,2.0,377,13.0,8.0,9.0
14,H. GNRAL. DE ONTINYENT,2020-03-29,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-29,44,1,5,1.0,1.0,301,37.0,5.0,13.0
16,H. DE LA MARINA BAIXA,2020-03-29,79,0,12,4.0,8.0,709,98.0,14.0,25.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-29,89,0,15,1.0,1.0,501,26.0,16.0,4.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-29,116,2,18,0.0,2.0,773,53.0,25.0,13.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-29,146,11,22,1.0,3.0,1038,71.0,91.0,20.0
20,H.GRAL.UNIV.ELCHE,2020-03-29,65,7,11,0.0,1.0,373,22.0,60.0,2.0
21,H. VEGA BAJA,2020-03-29,30,2,8,0.0,0.0,161,14.0,7.0,1.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-29,121,8,18,0.0,1.0,886,21.0,44.0,3.0
23,H. DE MANISES,2020-03-29,67,4,11,2.0,12.0,552,56.0,66.0,9.0
24,H. UNIVERSIT. VINALOPO,2020-03-29,41,2,11,0.0,2.0,226,11.0,9.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-30,24,1,6,0.0,0.0,141,3.0,7.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-30,107,2,23,0.0,9.0,799,42.0,41.0,16.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-30,90,3,9,1.0,12.0,894,71.0,46.0,15.0
4,H. DE SAGUNTO,2020-03-30,78,0,17,2.0,9.0,552,32.0,25.0,8.0
5,H. CLINICO DE VALENCIA,2020-03-30,114,9,16,3.0,7.0,1007,70.0,91.0,26.0
6,H. ARNAU DE VILANOVA,2020-03-30,123,9,18,2.0,8.0,1044,38.0,57.0,10.0
7,H. UNIV. I POLITEC. LA FE,2020-03-30,233,18,40,2.0,14.0,1819,64.0,225.0,21.0
8,H. GENERAL DE REQUENA,2020-03-30,44,1,9,0.0,0.0,294,14.0,19.0,2.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-30,149,16,27,5.0,13.0,1407,73.0,163.0,37.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-30,171,4,25,1.0,9.0,1526,80.0,117.0,24.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-30,73,10,12,2.0,16.0,590,42.0,41.0,8.0
12,H. FRANCESC DE BORJA,2020-03-30,52,1,10,2.0,3.0,369,20.0,6.0,8.0
13,H. DENIA,2020-03-30,33,1,4,1.0,1.0,236,28.0,10.0,6.0
14,H. LLUIS ALCANYIS,2020-03-30,49,2,11,1.0,4.0,426,17.0,9.0,10.0
14,H. GNRAL. DE ONTINYENT,2020-03-30,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-30,39,0,5,2.0,8.0,340,45.0,-3.0,15.0
16,H. DE LA MARINA BAIXA,2020-03-30,94,11,12,3.0,10.0,803,108.0,24.0,28.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-30,76,2,14,2.0,14.0,577,40.0,4.0,6.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-30,118,4,19,3.0,16.0,891,69.0,12.0,16.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-30,128,6,25,2.0,25.0,1166,96.0,74.0,22.0
20,H.GRAL.UNIV.ELCHE,2020-03-30,73,5,12,0.0,0.0,446,22.0,66.0,2.0
21,H. VEGA BAJA,2020-03-30,29,2,8,1.0,4.0,190,18.0,4.0,2.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-30,119,5,18,2.0,8.0,1005,29.0,40.0,5.0
23,H. DE MANISES,2020-03-30,73,6,11,0.0,5.0,625,61.0,81.0,9.0
24,H. UNIVERSIT. VINALOPO,2020-03-30,40,4,10,2.0,7.0,266,18.0,6.0,2.0
1,H. COMARCAL DE VINAROS,2020-03-31,23,0,6,0.0,1.0,164,4.0,6.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-31,108,3,23,2.0,10.0,907,52.0,41.0,18.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-31,93,2,9,0.0,6.0,987,77.0,55.0,15.0
4,H. DE SAGUNTO,2020-03-31,70,2,18,2.0,16.0,622,48.0,20.0,10.0
5,H. CLINICO DE VALENCIA,2020-03-31,118,10,15,3.0,8.0,1125,78.0,100.0,29.0
6,H. ARNAU DE VILANOVA,2020-03-31,124,8,17,1.0,10.0,1168,48.0,64.0,11.0
7,H. UNIV. I POLITEC. LA FE,2020-03-31,238,23,40,1.0,12.0,2057,76.0,251.0,22.0
8,H. GENERAL DE REQUENA,2020-03-31,45,0,7,0.0,2.0,339,16.0,17.0,2.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-31,139,5,29,4.0,12.0,1546,85.0,170.0,41.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-31,169,13,27,1.0,18.0,1695,98.0,121.0,25.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-31,76,5,13,1.0,4.0,666,46.0,59.0,9.0
12,H. FRANCESC DE BORJA,2020-03-31,54,2,10,1.0,3.0,423,23.0,9.0,9.0
13,H. DENIA,2020-03-31,33,1,4,1.0,3.0,269,31.0,9.0,7.0
14,H. LLUIS ALCANYIS,2020-03-31,50,2,10,2.0,3.0,476,20.0,11.0,12.0
14,H. GNRAL. DE ONTINYENT,2020-03-31,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-31,44,3,6,1.0,5.0,384,50.0,4.0,16.0
16,H. DE LA MARINA BAIXA,2020-03-31,92,2,12,4.0,8.0,895,116.0,27.0,32.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-31,82,6,15,0.0,7.0,659,47.0,19.0,6.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-31,117,1,20,3.0,11.0,1008,80.0,18.0,19.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-31,126,8,28,3.0,13.0,1292,109.0,93.0,25.0
20,H.GRAL.UNIV.ELCHE,2020-03-31,83,6,14,0.0,1.0,529,23.0,71.0,2.0
21,H. VEGA BAJA,2020-03-31,29,0,8,1.0,2.0,219,20.0,6.0,3.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-31,110,6,19,3.0,17.0,1115,46.0,36.0,8.0
23,H. DE MANISES,2020-03-31,70,4,10,2.0,11.0,695,72.0,77.0,11.0
24,H. UNIVERSIT. VINALOPO,2020-03-31,44,3,11,0.0,1.0,310,19.0,17.0,2.0
1,H. COMARCAL DE VINAROS,2020-04-01,26,2,6,0.0,2.0,190,6.0,7.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-04-01,110,3,24,0.0,6.0,1017,58.0,50.0,18.0
3,H. UNIVERSIT. DE LA PLANA,2020-04-01,95,3,9,2.0,8.0,1082,85.0,54.0,17.0
4,H. DE SAGUNTO,2020-04-01,65,5,18,4.0,14.0,687,62.0,25.0,14.0
5,H. CLINICO DE VALENCIA,2020-04-01,106,5,16,1.0,17.0,1231,95.0,98.0,30.0
6,H. ARNAU DE VILANOVA,2020-04-01,119,4,18,1.0,12.0,1287,60.0,66.0,12.0
7,H. UNIV. I POLITEC. LA FE,2020-04-01,235,12,41,0.0,13.0,2292,89.0,263.0,22.0
8,H. GENERAL DE REQUENA,2020-04-01,46,1,8,0.0,3.0,385,19.0,17.0,2.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-04-01,137,3,30,2.0,8.0,1683,93.0,179.0,43.0
10,H.UNIVERSIT. DOCTOR PESET,2020-04-01,152,9,26,4.0,24.0,1847,122.0,121.0,29.0
11,H.UNIVERSIT. DE LA RIBERA,2020-04-01,67,4,12,0.0,15.0,733,61.0,53.0,9.0
12,H. FRANCESC DE BORJA,2020-04-01,58,2,10,1.0,6.0,481,29.0,8.0,10.0
13,H. DENIA,2020-04-01,34,1,5,2.0,3.0,303,34.0,9.0,9.0
14,H. LLUIS ALCANYIS,2020-04-01,54,5,10,3.0,4.0,530,24.0,14.0,15.0
14,H. GNRAL. DE ONTINYENT,2020-04-01,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-04-01,39,3,7,3.0,10.0,423,60.0,0.0,19.0
16,H. DE LA MARINA BAIXA,2020-04-01,87,6,10,5.0,13.0,982,129.0,27.0,37.0
17,H. UNIVERSITARIO SAN JUAN,2020-04-01,76,1,15,1.0,8.0,735,55.0,18.0,7.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-04-01,109,4,21,2.0,15.0,1117,95.0,19.0,21.0
19,H. GRAL.UNIV. DE ALICANTE,2020-04-01,122,5,27,3.0,12.0,1414,121.0,99.0,28.0
20,H.GRAL.UNIV.ELCHE,2020-04-01,89,8,13,0.0,3.0,618,26.0,77.0,2.0
21,H. VEGA BAJA,2020-04-01,28,1,9,1.0,3.0,247,23.0,6.0,4.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-04-01,110,3,20,2.0,4.0,1225,50.0,53.0,10.0
23,H. DE MANISES,2020-04-01,72,4,11,0.0,3.0,767,75.0,91.0,11.0
24,H. UNIVERSIT. VINALOPO,2020-04-01,40,1,12,1.0,6.0,350,25.0,12.0,3.0
1,H. COMARCAL DE VINAROS,2020-04-02,26,2,7,0.0,2.0,216,8.0,9.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-04-02,113,5,22,2.0,5.0,1130,63.0,54.0,20.0
3,H. UNIVERSIT. DE LA PLANA,2020-04-02,102,3,9,1.0,3.0,1184,88.0,63.0,18.0
4,H. DE SAGUNTO,2020-04-02,64,1,17,1.0,5.0,751,67.0,38.0,15.0
5,H. CLINICO DE VALENCIA,2020-04-02,98,1,18,0.0,10.0,1329,105.0,107.0,30.0
6,H. ARNAU DE VILANOVA,2020-04-02,115,1,18,1.0,10.0,1402,70.0,69.0,13.0
7,H. UNIV. I POLITEC. LA FE,2020-04-02,229,14,42,0.0,14.0,2521,103.0,276.0,22.0
8,H. GENERAL DE REQUENA,2020-04-02,43,2,7,3.0,7.0,428,26.0,12.0,5.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-04-02,139,4,34,1.0,3.0,1822,96.0,189.0,44.0
10,H.UNIVERSIT. DOCTOR PESET,2020-04-02,139,4,22,6.0,20.0,1986,142.0,127.0,35.0
11,H.UNIVERSIT. DE LA RIBERA,2020-04-02,66,4,12,0.0,8.0,799,69.0,64.0,9.0
12,H. FRANCESC DE BORJA,2020-04-02,59,0,10,0.0,3.0,540,32.0,12.0,10.0
13,H. DENIA,2020-04-02,36,1,5,1.0,4.0,339,38.0,10.0,10.0
14,H. LLUIS ALCANYIS,2020-04-02,53,0,10,1.0,2.0,583,26.0,18.0,16.0
14,H. GNRAL. DE ONTINYENT,2020-04-02,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-04-02,43,2,7,0.0,2.0,466,62.0,13.0,19.0
16,H. DE LA MARINA BAIXA,2020-04-02,85,4,14,0.0,7.0,1067,136.0,42.0,37.0
17,H. UNIVERSITARIO SAN JUAN,2020-04-02,67,1,16,1.0,11.0,802,66.0,16.0,8.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-04-02,96,4,21,6.0,21.0,1213,116.0,13.0,27.0
19,H. GRAL.UNIV. DE ALICANTE,2020-04-02,117,4,26,2.0,13.0,1531,134.0,103.0,30.0
20,H.GRAL.UNIV.ELCHE,2020-04-02,88,2,13,1.0,4.0,706,30.0,77.0,3.0
21,H. VEGA BAJA,2020-04-02,29,0,9,0.0,2.0,276,25.0,8.0,4.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-04-02,96,2,19,3.0,17.0,1321,67.0,41.0,13.0
23,H. DE MANISES,2020-04-02,71,4,11,1.0,7.0,838,82.0,90.0,12.0
24,H. UNIVERSIT. VINALOPO,2020-04-02,37,1,12,1.0,4.0,387,29.0,15.0,4.0
1,H. COMARCAL DE VINAROS,2020-04-03,28,0,8,0.0,1.0,244,9.0,10.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-04-03,102,3,21,3.0,17.0,1232,80.0,44.0,23.0
3,H. UNIVERSIT. DE LA PLANA,2020-04-03,107,5,9,2.0,10.0,1291,98.0,60.0,20.0
4,H. DE SAGUNTO,2020-04-03,59,2,17,1.0,9.0,810,76.0,36.0,16.0
5,H. CLINICO DE VALENCIA,2020-04-03,93,2,18,3.0,11.0,1422,116.0,105.0,33.0
6,H. ARNAU DE VILANOVA,2020-04-03,99,2,19,0.0,20.0,1501,90.0,62.0,13.0
7,H. UNIV. I POLITEC. LA FE,2020-04-03,220,7,42,6.0,15.0,2741,118.0,276.0,28.0
8,H. GENERAL DE REQUENA,2020-04-03,41,1,6,2.0,7.0,469,33.0,14.0,7.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-04-03,140,9,36,0.0,8.0,1962,104.0,194.0,44.0
10,H.UNIVERSIT. DOCTOR PESET,2020-04-03,138,5,22,1.0,13.0,2124,155.0,144.0,36.0
11,H.UNIVERSIT. DE LA RIBERA,2020-04-03,66,6,10,0.0,8.0,865,77.0,70.0,9.0
12,H. FRANCESC DE BORJA,2020-04-03,58,1,9,1.0,3.0,598,35.0,12.0,11.0
13,H. DENIA,2020-04-03,34,1,5,1.0,4.0,373,42.0,11.0,11.0
14,H. LLUIS ALCANYIS,2020-04-03,49,0,10,1.0,2.0,632,28.0,18.0,17.0
14,H. GNRAL. DE ONTINYENT,2020-04-03,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-04-03,38,1,8,2.0,6.0,504,68.0,8.0,21.0
16,H. DE LA MARINA BAIXA,2020-04-03,83,6,13,3.0,9.0,1150,145.0,43.0,40.0
17,H. UNIVERSITARIO SAN JUAN,2020-04-03,63,1,17,0.0,8.0,865,74.0,21.0,8.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-04-03,78,0,20,2.0,21.0,1291,137.0,17.0,29.0
19,H. GRAL.UNIV. DE ALICANTE,2020-04-03,110,6,25,3.0,13.0,1641,147.0,108.0,33.0
20,H.GRAL.UNIV.ELCHE,2020-04-03,82,1,13,0.0,7.0,788,37.0,76.0,3.0
21,H. VEGA BAJA,2020-04-03,29,0,8,0.0,2.0,305,27.0,8.0,4.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-04-03,82,1,19,4.0,16.0,1403,83.0,42.0,17.0
23,H. DE MANISES,2020-04-03,70,3,11,1.0,8.0,908,90.0,92.0,13.0
24,H. UNIVERSIT. VINALOPO,2020-04-03,32,0,12,0.0,6.0,419,35.0,14.0,4.0
1,H. COMARCAL DE VINAROS,2020-04-04,27,1,8,1.0,3.0,271,12.0,8.0,3.0
2,H.GRAL.UNIV. DE CASTELLON,2020-04-04,100,3,23,1.0,5.0,1332,85.0,61.0,24.0
3,H. UNIVERSIT. DE LA PLANA,2020-04-04,99,0,8,0.0,10.0,1390,108.0,62.0,20.0
4,H. DE SAGUNTO,2020-04-04,58,1,17,0.0,2.0,868,78.0,45.0,16.0
5,H. CLINICO DE VALENCIA,2020-04-04,92,2,18,1.0,5.0,1514,121.0,115.0,34.0
6,H. ARNAU DE VILANOVA,2020-04-04,101,4,18,1.0,3.0,1602,93.0,82.0,14.0
7,H. UNIV. I POLITEC. LA FE,2020-04-04,224,11,44,3.0,8.0,2965,126.0,297.0,31.0
8,H. GENERAL DE REQUENA,2020-04-04,33,0,6,1.0,8.0,502,41.0,14.0,8.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-04-04,139,3,38,0.0,4.0,2101,108.0,201.0,44.0
10,H.UNIVERSIT. DOCTOR PESET,2020-04-04,140,6,22,3.0,10.0,2264,165.0,151.0,39.0
11,H.UNIVERSIT. DE LA RIBERA,2020-04-04,61,3,9,3.0,9.0,926,86.0,69.0,12.0
12,H. FRANCESC DE BORJA,2020-04-04,52,0,8,0.0,6.0,650,41.0,10.0,11.0
13,H. DENIA,2020-04-04,31,0,5,1.0,4.0,404,46.0,11.0,12.0
14,H. LLUIS ALCANYIS,2020-04-04,53,3,10,0.0,1.0,685,29.0,23.0,17.0
14,H. GNRAL. DE ONTINYENT,2020-04-04,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-04-04,38,2,9,0.0,2.0,542,70.0,16.0,21.0
16,H. DE LA MARINA BAIXA,2020-04-04,76,1,13,2.0,8.0,1226,153.0,46.0,42.0
17,H. UNIVERSITARIO SAN JUAN,2020-04-04,63,0,16,1.0,1.0,928,75.0,27.0,9.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-04-04,79,2,19,2.0,3.0,1370,140.0,37.0,31.0
19,H. GRAL.UNIV. DE ALICANTE,2020-04-04,110,1,25,1.0,1.0,1751,148.0,123.0,34.0
20,H.GRAL.UNIV.ELCHE,2020-04-04,82,1,12,1.0,1.0,870,38.0,82.0,4.0
21,H. VEGA BAJA,2020-04-04,27,0,7,2.0,2.0,332,29.0,6.0,6.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-04-04,79,3,19,0.0,8.0,1482,91.0,57.0,17.0
23,H. DE MANISES,2020-04-04,72,4,14,0.0,4.0,980,94.0,101.0,13.0
24,H. UNIVERSIT. VINALOPO,2020-04-04,30,0,11,0.0,3.0,449,38.0,17.0,4.0
1,H. COMARCAL DE VINAROS,2020-04-05,28,3,8,0.0,2.0,299,14.0,13.0,3.0
2,H.GRAL.UNIV. DE CASTELLON,2020-04-05,101,0,23,1.0,1.0,1433,86.0,65.0,25.0
3,H. UNIVERSIT. DE LA PLANA,2020-04-05,95,2,9,3.0,7.0,1485,115.0,64.0,23.0
4,H. DE SAGUNTO,2020-04-05,57,1,17,0.0,2.0,925,80.0,46.0,16.0
5,H. CLINICO DE VALENCIA,2020-04-05,92,4,20,4.0,6.0,1606,127.0,115.0,38.0
6,H. ARNAU DE VILANOVA,2020-04-05,107,4,18,0.0,0.0,1709,93.0,90.0,14.0
7,H. UNIV. I POLITEC. LA FE,2020-04-05,230,11,44,3.0,5.0,3195,131.0,311.0,34.0
8,H. GENERAL DE REQUENA,2020-04-05,37,2,5,0.0,0.0,539,41.0,25.0,8.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-04-05,138,6,38,3.0,5.0,2239,113.0,203.0,47.0
10,H.UNIVERSIT. DOCTOR PESET,2020-04-05,145,2,22,0.0,1.0,2409,166.0,165.0,39.0
11,H.UNIVERSIT. DE LA RIBERA,2020-04-05,62,0,9,0.0,0.0,988,86.0,81.0,12.0
12,H. FRANCESC DE BORJA,2020-04-05,57,1,9,0.0,1.0,707,42.0,16.0,11.0
13,H. DENIA,2020-04-05,30,0,4,0.0,2.0,434,48.0,14.0,12.0
14,H. LLUIS ALCANYIS,2020-04-05,53,0,9,2.0,2.0,738,31.0,20.0,19.0
14,H. GNRAL. DE ONTINYENT,2020-04-05,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-04-05,36,1,7,2.0,3.0,578,73.0,14.0,23.0
16,H. DE LA MARINA BAIXA,2020-04-05,76,1,13,0.0,4.0,1302,157.0,53.0,42.0
17,H. UNIVERSITARIO SAN JUAN,2020-04-05,63,0,18,0.0,0.0,991,75.0,29.0,9.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-04-05,84,1,19,1.0,1.0,1454,141.0,41.0,32.0
19,H. GRAL.UNIV. DE ALICANTE,2020-04-05,113,1,26,0.0,0.0,1864,148.0,126.0,34.0
